household_id,distributor_id,pincode,last_booking_date,request_date,days_since_last_booking,is_bpl,urgency,crisis_level,cylinders_requested,stock_at_distributor,queue_position,location_changes_30d,booking_gap_days,target_priority_score,target_expected_wait_hours
hh-003597,dist-11,416001,30-01-2026,03-02-2026,57,0,regular,normal,1,178,111,0,55,56.05,27.38
hh-003598,dist-8,440001,16-03-2026,18-03-2026,12,0,bpl,emergency,1,82,72,0,7,62.34,18.75
hh-003599,dist-7,431001,11-02-2026,12-02-2026,45,0,regular,normal,2,134,37,0,43,52.17,13.27
hh-003600,dist-2,422001,06-03-2026,10-03-2026,22,0,regular,normal,1,8,15,0,12,54.98,15.88
hh-003601,dist-5,411001,23-03-2026,25-03-2026,5,1,bpl,alert,1,14,74,0,0,60.6,22.73
hh-003602,dist-4,422001,26-02-2026,01-03-2026,30,1,bpl,normal,1,161,7,0,21,87.55,6.57
hh-003603,dist-3,422001,07-01-2026,07-01-2026,80,1,regular,normal,1,121,17,0,80,73.25,9.74
hh-003604,dist-6,416001,12-02-2026,16-02-2026,44,1,bpl,normal,1,113,46,0,35,90.1,12.5
hh-003605,dist-19,431001,04-03-2026,06-03-2026,24,1,bpl,normal,2,155,115,0,21,82.86,24.94
hh-003606,dist-12,411001,08-03-2026,13-03-2026,20,0,regular,normal,1,150,57,0,10,45.98,18.81
hh-003607,dist-8,416001,03-02-2026,08-02-2026,53,0,regular,normal,1,166,109,0,48,54.37,27.85
hh-003608,dist-15,440001,19-02-2026,23-02-2026,37,1,bpl,normal,1,73,24,0,37,92.27,8.54
hh-003609,dist-6,416001,27-01-2026,30-01-2026,60,0,regular,normal,1,176,11,0,58,62.61,8.96
hh-003610,dist-13,416001,18-03-2026,23-03-2026,10,0,medical,normal,1,117,112,0,1,49.33,29.21
hh-003611,dist-10,411001,11-03-2026,13-03-2026,17,0,regular,normal,1,150,105,0,7,46.87,26.19
hh-003612,dist-10,416001,17-02-2026,17-02-2026,39,1,bpl,alert,1,58,96,0,33,94.32,23.38
hh-003613,dist-9,431001,14-02-2026,14-02-2026,42,0,regular,normal,1,92,29,0,34,56.29,10.27
hh-003614,dist-12,416001,22-01-2026,26-01-2026,65,1,regular,normal,1,34,80,0,61,75.3,21.11
hh-003615,dist-14,400001,12-02-2026,13-02-2026,44,1,medical,normal,1,69,120,3,39,100,28.14
hh-003616,dist-20,416001,20-02-2026,25-02-2026,36,0,regular,alert,1,135,72,0,32,59.09,17.64
hh-003617,dist-10,411001,02-03-2026,07-03-2026,26,1,regular,alert,1,42,6,1,17,78.32,9.58
hh-003618,dist-2,422001,01-03-2026,06-03-2026,27,0,regular,alert,1,90,25,2,22,54.31,10.98
hh-003619,dist-13,416001,06-03-2026,08-03-2026,22,1,medical,alert,2,25,35,0,18,97.35,13.22
hh-003620,dist-3,422001,25-02-2026,26-02-2026,31,1,regular,normal,1,78,66,1,29,80.04,17.23
hh-003621,dist-14,431001,08-02-2026,11-02-2026,48,1,regular,normal,1,134,61,0,42,84.35,16.71
hh-003622,dist-1,400001,26-02-2026,02-03-2026,30,1,regular,normal,1,23,8,1,21,79.32,10.55
hh-003623,dist-7,416001,29-01-2026,31-01-2026,58,1,bpl,alert,1,71,81,1,50,90.5,20.38
hh-003624,dist-9,400001,04-02-2026,05-02-2026,52,0,medical,emergency,1,37,114,0,48,91.75,28.5
hh-003625,dist-18,416001,30-01-2026,31-01-2026,57,0,regular,normal,1,95,24,0,47,54.29,11.45
hh-003626,dist-15,431001,22-03-2026,26-03-2026,6,0,regular,alert,1,157,82,2,0,32.09,25.47
hh-003627,dist-12,431001,08-03-2026,11-03-2026,20,1,bpl,normal,1,156,34,0,15,78.86,11.65
hh-003628,dist-12,440001,09-01-2026,13-01-2026,78,0,regular,normal,1,10,9,2,68,50.25,13.09
hh-003629,dist-6,422001,01-03-2026,03-03-2026,27,0,medical,normal,1,140,58,0,22,80.58,13.36
hh-003630,dist-9,411001,11-02-2026,13-02-2026,45,0,medical,normal,1,69,71,0,41,81.74,18.25
hh-003631,dist-2,411001,23-01-2026,28-01-2026,64,0,regular,normal,1,85,90,0,56,52.18,25.71
hh-003632,dist-20,416001,07-02-2026,07-02-2026,49,0,regular,normal,1,73,85,0,47,54.45,26.2
hh-003633,dist-4,431001,16-01-2026,17-01-2026,71,1,bpl,normal,1,112,16,1,65,92.63,7.84
hh-003634,dist-13,422001,21-02-2026,21-02-2026,35,1,regular,normal,1,13,90,0,32,81.31,25.03
hh-003635,dist-13,422001,08-03-2026,13-03-2026,20,1,bpl,normal,1,177,51,0,12,73.8,14.02
hh-003636,dist-14,422001,15-03-2026,18-03-2026,13,0,regular,alert,1,87,60,0,3,40.58,18.37
hh-003637,dist-13,416001,18-03-2026,22-03-2026,10,0,regular,normal,1,34,51,1,9,28.87,19.87
hh-003638,dist-12,422001,09-02-2026,13-02-2026,47,0,regular,normal,1,88,20,0,47,57.91,9.45
hh-003639,dist-7,431001,04-03-2026,06-03-2026,24,1,regular,normal,1,81,62,1,23,76.59,16.5
hh-003640,dist-17,411001,29-01-2026,01-02-2026,58,0,regular,normal,1,121,12,0,58,56.12,8.01
hh-003641,dist-16,416001,25-01-2026,28-01-2026,62,1,bpl,normal,1,108,116,1,57,89.1,27.06
hh-003642,dist-10,411001,13-01-2026,15-01-2026,74,0,bpl,alert,1,52,105,0,74,77.93,27.85
hh-003643,dist-13,422001,16-02-2026,21-02-2026,40,0,bpl,normal,1,99,109,0,33,66.14,26.71
hh-003644,dist-16,400001,27-02-2026,28-02-2026,29,1,bpl,alert,1,18,9,1,26,93.15,9.93
hh-003645,dist-13,422001,10-01-2026,12-01-2026,77,0,regular,alert,1,118,31,0,73,66.44,10.75
hh-003646,dist-19,440001,14-01-2026,17-01-2026,73,1,regular,normal,1,113,111,0,70,71.79,25.62
hh-003647,dist-1,431001,14-02-2026,15-02-2026,42,0,medical,normal,1,27,12,0,40,79.68,10.97
hh-003648,dist-11,400001,08-03-2026,09-03-2026,20,1,bpl,normal,1,61,65,0,19,86.67,19.75
hh-003649,dist-17,411001,04-02-2026,09-02-2026,52,0,regular,normal,2,18,14,0,52,58.9,8.8
hh-003650,dist-12,440001,15-03-2026,15-03-2026,13,1,bpl,emergency,1,23,93,0,7,70.24,26.7
hh-003651,dist-10,416001,01-03-2026,02-03-2026,27,1,regular,alert,2,77,112,0,27,88.46,27.22
hh-003652,dist-4,431001,27-02-2026,01-03-2026,29,1,bpl,normal,1,55,14,0,28,97.52,10.09
hh-003653,dist-19,431001,11-03-2026,15-03-2026,17,0,regular,normal,1,129,77,0,16,35.68,20.91
hh-003654,dist-2,440001,21-02-2026,26-02-2026,35,1,regular,normal,1,153,17,0,30,80.36,6.8
hh-003655,dist-7,422001,24-01-2026,29-01-2026,63,0,medical,normal,1,141,2,0,62,73.9,8.08
hh-003656,dist-7,416001,14-02-2026,14-02-2026,42,1,bpl,normal,1,58,84,0,33,86.93,21.8
hh-003657,dist-19,422001,07-03-2026,09-03-2026,21,1,medical,normal,1,15,46,0,16,97.46,15.37
hh-003658,dist-18,440001,30-01-2026,04-02-2026,57,0,regular,emergency,1,84,77,0,53,64.69,21.58
hh-003659,dist-11,431001,16-02-2026,21-02-2026,40,0,bpl,normal,1,80,5,1,30,74.25,4.08
hh-003660,dist-10,400001,07-03-2026,10-03-2026,21,0,medical,normal,1,8,31,0,12,74.6,15.82
hh-003661,dist-16,422001,27-02-2026,03-03-2026,29,0,regular,normal,1,137,117,1,19,46.07,29.6
hh-003662,dist-2,431001,15-02-2026,19-02-2026,41,1,regular,normal,1,139,87,0,32,80.55,20.85
hh-003663,dist-11,422001,13-01-2026,13-01-2026,74,1,regular,normal,1,130,4,0,67,77.45,5.2
hh-003664,dist-12,440001,02-03-2026,03-03-2026,26,0,regular,normal,1,23,59,0,19,57.52,21.02
hh-003665,dist-9,400001,18-01-2026,21-01-2026,69,0,regular,normal,1,22,96,0,68,57.35,31.58
hh-003666,dist-3,422001,19-02-2026,23-02-2026,37,1,regular,emergency,1,176,14,0,35,86.55,3.86
hh-003667,dist-4,400001,09-03-2026,09-03-2026,19,0,regular,normal,1,71,90,0,17,43.32,26.95
hh-003668,dist-9,431001,04-02-2026,05-02-2026,52,1,medical,emergency,1,152,70,0,51,100,15.72
hh-003669,dist-5,400001,31-01-2026,05-02-2026,56,1,bpl,normal,1,32,114,1,48,91.3,28.81
hh-003670,dist-2,440001,17-01-2026,21-01-2026,70,1,bpl,alert,1,27,17,0,64,100,9.13
hh-003671,dist-3,416001,09-03-2026,11-03-2026,19,1,regular,normal,1,13,16,0,10,66.66,11.28
hh-003672,dist-13,416001,06-02-2026,09-02-2026,50,1,regular,normal,1,57,50,0,49,76.08,17.13
hh-003673,dist-6,411001,11-02-2026,16-02-2026,45,1,regular,normal,1,88,26,0,36,77.12,8.91
hh-003674,dist-20,431001,11-01-2026,14-01-2026,76,0,medical,alert,1,172,9,0,73,83.13,5.96
hh-003675,dist-16,411001,22-02-2026,24-02-2026,34,0,medical,normal,2,39,7,1,29,72.27,7.01
hh-003676,dist-15,440001,27-02-2026,28-02-2026,29,0,regular,alert,1,149,40,0,24,65.08,14.16
hh-003677,dist-11,411001,02-03-2026,07-03-2026,26,0,medical,normal,1,142,62,1,16,81.34,17.53
hh-003678,dist-6,400001,22-02-2026,22-02-2026,34,0,regular,normal,1,88,100,0,24,57.12,26.72
hh-003679,dist-10,416001,06-01-2026,06-01-2026,81,1,bpl,alert,1,82,47,2,75,97.52,13.18
hh-003680,dist-7,400001,22-03-2026,24-03-2026,6,0,regular,normal,1,61,9,0,2,27.27,10.53
hh-003681,dist-8,422001,20-03-2026,23-03-2026,8,0,regular,alert,1,93,85,1,6,34.42,21.09
hh-003682,dist-1,416001,22-02-2026,24-02-2026,34,1,medical,normal,1,174,61,0,26,100,13.3
hh-003683,dist-13,416001,16-03-2026,17-03-2026,12,0,regular,normal,1,122,89,0,8,32.12,24.24
hh-003684,dist-15,416001,20-03-2026,22-03-2026,8,1,bpl,normal,1,36,117,0,4,59.75,31.86
hh-003685,dist-6,411001,01-02-2026,05-02-2026,55,1,medical,alert,1,10,94,0,53,100,25.21
hh-003686,dist-8,411001,17-02-2026,21-02-2026,39,0,regular,normal,1,67,28,0,38,53.29,13.36
hh-003687,dist-16,431001,21-02-2026,21-02-2026,35,0,regular,normal,1,36,78,3,26,56.27,24.83
hh-003688,dist-4,431001,16-02-2026,16-02-2026,40,0,regular,normal,2,134,16,0,35,61.43,7.58
hh-003689,dist-6,422001,06-02-2026,07-02-2026,50,1,bpl,alert,1,138,69,0,46,93.42,13.93
hh-003690,dist-15,400001,28-02-2026,03-03-2026,28,0,regular,normal,1,179,3,0,21,55.96,5.72
hh-003691,dist-17,431001,06-02-2026,10-02-2026,50,1,regular,normal,1,138,78,0,46,75.99,20.54
hh-003692,dist-7,422001,18-02-2026,19-02-2026,38,0,bpl,normal,1,125,15,0,30,70.33,7.63
hh-003693,dist-16,416001,22-02-2026,23-02-2026,34,1,bpl,alert,1,120,67,0,29,93.63,14.32
hh-003694,dist-8,416001,31-01-2026,02-02-2026,56,1,regular,normal,1,89,54,0,52,79.01,15.26
hh-003695,dist-9,416001,24-02-2026,24-02-2026,32,0,regular,normal,1,15,93,0,32,52.73,29.12
hh-003696,dist-10,416001,05-01-2026,07-01-2026,82,0,regular,normal,1,58,14,0,78,60.58,10.91
hh-003697,dist-19,411001,27-02-2026,04-03-2026,29,1,medical,normal,1,40,34,0,24,96.85,13.86
hh-003698,dist-6,431001,12-02-2026,17-02-2026,44,1,regular,normal,1,90,20,1,38,76.17,8.72
hh-003699,dist-9,411001,02-02-2026,05-02-2026,54,1,bpl,alert,1,40,7,0,54,87.45,9
hh-003700,dist-2,422001,14-01-2026,17-01-2026,73,0,medical,normal,1,35,93,0,66,75.12,26.91
hh-003701,dist-8,422001,05-01-2026,07-01-2026,82,1,medical,normal,2,154,44,0,73,100,11.69
hh-003702,dist-1,422001,26-02-2026,28-02-2026,30,1,regular,alert,1,180,93,0,25,87.17,20.7
hh-003703,dist-12,411001,15-03-2026,18-03-2026,13,1,bpl,alert,2,14,103,0,3,76.38,30.69
hh-003704,dist-16,422001,25-02-2026,27-02-2026,31,0,regular,emergency,1,55,13,1,30,66.52,6.71
hh-003705,dist-4,440001,16-02-2026,17-02-2026,40,1,bpl,normal,1,141,56,0,39,94.72,12.91
hh-003706,dist-9,411001,03-03-2026,05-03-2026,25,0,medical,normal,1,19,120,0,23,79.59,33.56
hh-003707,dist-20,440001,06-02-2026,09-02-2026,50,0,regular,normal,1,83,22,0,44,61.52,10.25
hh-003708,dist-16,416001,20-02-2026,25-02-2026,36,0,regular,normal,1,22,16,0,33,60.63,12.72
hh-003709,dist-19,411001,12-01-2026,12-01-2026,75,0,regular,normal,1,127,64,0,71,55.89,20.11
hh-003710,dist-13,416001,09-02-2026,12-02-2026,47,1,bpl,normal,1,72,53,0,46,94.65,13.05
hh-003711,dist-4,422001,11-03-2026,13-03-2026,17,0,regular,normal,1,58,85,0,10,43.91,25.67
hh-003712,dist-13,400001,19-03-2026,24-03-2026,9,0,regular,alert,1,105,10,0,0,39.68,7.1
hh-003713,dist-12,431001,01-02-2026,01-02-2026,55,1,bpl,normal,1,127,111,0,46,86.63,23.87
hh-003714,dist-11,400001,09-03-2026,12-03-2026,19,1,bpl,alert,2,55,97,0,9,82.59,26.22
hh-003715,dist-1,431001,14-03-2026,15-03-2026,14,0,regular,normal,1,16,117,0,8,37.72,33.9
hh-003716,dist-13,422001,21-02-2026,25-02-2026,35,0,regular,normal,1,54,45,0,33,55.95,15.83
hh-003717,dist-3,422001,11-03-2026,13-03-2026,17,0,regular,alert,1,44,119,0,9,47.77,34.64
hh-003718,dist-16,422001,09-03-2026,12-03-2026,19,0,medical,normal,1,101,108,0,11,76.1,25.07
hh-003719,dist-14,400001,11-02-2026,16-02-2026,45,0,regular,normal,1,59,94,1,42,54.24,26.51
hh-003720,dist-4,431001,25-02-2026,27-02-2026,31,0,regular,alert,1,172,67,0,31,59.19,18.83
hh-003721,dist-8,400001,31-12-2025,04-01-2026,87,1,medical,normal,1,59,89,0,87,98.43,24.78
hh-003722,dist-5,440001,14-03-2026,18-03-2026,14,0,medical,normal,1,36,28,1,10,58.63,14.44
hh-003723,dist-8,440001,06-02-2026,11-02-2026,50,1,medical,normal,1,79,112,0,46,100,27.4
hh-003724,dist-5,440001,26-02-2026,02-03-2026,30,1,bpl,normal,1,138,28,0,26,93.44,8.44
hh-003725,dist-3,440001,20-01-2026,20-01-2026,67,0,regular,normal,1,27,86,0,58,59.26,23.6
hh-003726,dist-20,440001,06-03-2026,07-03-2026,22,1,regular,normal,1,53,57,0,18,70.62,16.65
hh-003727,dist-6,422001,05-03-2026,07-03-2026,23,1,bpl,normal,1,131,23,0,21,85.79,8.52
hh-003728,dist-8,411001,25-01-2026,30-01-2026,62,1,bpl,normal,1,55,73,2,55,88.96,20.26
hh-003729,dist-13,431001,24-02-2026,25-02-2026,32,0,regular,alert,1,52,100,2,23,64.71,24.09
hh-003730,dist-7,440001,06-02-2026,08-02-2026,50,1,bpl,normal,1,126,42,1,40,85.43,10.88
hh-003731,dist-16,400001,20-01-2026,24-01-2026,67,1,regular,normal,1,8,59,0,58,81.62,21.79
hh-003732,dist-9,422001,25-02-2026,25-02-2026,31,1,bpl,normal,1,156,89,0,23,84.33,23.8
hh-003733,dist-13,422001,27-02-2026,03-03-2026,29,0,regular,normal,1,156,10,2,20,51.59,9.8
hh-003734,dist-15,422001,03-03-2026,06-03-2026,25,1,medical,normal,1,154,102,0,15,99.62,23.18
hh-003735,dist-1,416001,09-03-2026,11-03-2026,19,0,bpl,normal,1,115,20,0,18,52.5,9.83
hh-003736,dist-9,411001,02-03-2026,06-03-2026,26,1,bpl,normal,2,35,104,0,17,89.42,26.12
hh-003737,dist-3,416001,19-01-2026,21-01-2026,68,0,regular,normal,1,60,14,0,67,59.45,10.03
hh-003738,dist-18,411001,07-03-2026,08-03-2026,21,0,regular,normal,1,33,4,0,18,47.69,9.09
hh-003739,dist-11,416001,02-03-2026,05-03-2026,26,1,bpl,normal,1,120,10,0,16,96.28,3.63
hh-003740,dist-8,411001,08-02-2026,10-02-2026,48,1,regular,normal,1,62,32,2,38,68.43,12.49
hh-003741,dist-10,400001,10-03-2026,15-03-2026,18,0,regular,normal,1,16,51,1,16,38.79,20.62
hh-003742,dist-9,431001,20-02-2026,20-02-2026,36,0,regular,normal,1,125,16,0,30,51.53,8.07
hh-003743,dist-19,416001,08-03-2026,10-03-2026,20,0,regular,normal,2,160,78,0,16,44.16,24.25
hh-003744,dist-4,411001,02-02-2026,04-02-2026,54,1,bpl,normal,1,82,109,0,48,95.04,26.33
hh-003745,dist-9,411001,10-02-2026,10-02-2026,46,1,bpl,normal,1,68,49,0,44,85.9,14.26
hh-003746,dist-14,440001,31-01-2026,05-02-2026,56,0,regular,emergency,1,124,102,0,47,68.96,24.92
hh-003747,dist-13,440001,23-02-2026,27-02-2026,33,1,regular,normal,1,21,35,0,27,78.27,15.74
hh-003748,dist-4,416001,13-02-2026,13-02-2026,43,1,bpl,alert,1,150,50,0,36,95.66,12.29
hh-003749,dist-20,411001,23-02-2026,24-02-2026,33,0,regular,alert,1,8,34,0,32,59.94,17.43
hh-003750,dist-18,416001,25-01-2026,30-01-2026,62,1,regular,normal,1,104,62,0,57,70.13,17.81
hh-003751,dist-2,440001,11-02-2026,13-02-2026,45,1,bpl,normal,1,98,51,0,35,88.67,12.06
hh-003752,dist-11,411001,16-01-2026,17-01-2026,71,0,regular,normal,1,166,55,0,68,63.23,14.11
hh-003753,dist-12,440001,12-03-2026,17-03-2026,16,0,regular,normal,1,127,53,0,11,37.02,17.53
hh-003754,dist-19,411001,03-03-2026,06-03-2026,25,0,medical,normal,1,112,26,0,23,75.19,9.17
hh-003755,dist-4,422001,15-02-2026,19-02-2026,41,1,bpl,normal,1,57,78,0,36,90.47,18.86
hh-003756,dist-17,440001,04-03-2026,06-03-2026,24,1,bpl,normal,1,23,78,0,17,83.61,21.19
hh-003757,dist-9,400001,14-02-2026,16-02-2026,42,1,bpl,alert,2,29,40,1,41,94.27,17.4
hh-003758,dist-9,431001,25-02-2026,27-02-2026,31,0,regular,normal,1,45,40,1,23,60.63,15.45
hh-003759,dist-2,431001,10-02-2026,13-02-2026,46,0,medical,normal,1,127,119,0,43,73.91,30.38
hh-003760,dist-13,411001,24-01-2026,27-01-2026,63,0,medical,emergency,1,163,63,0,53,88.75,13.93
hh-003761,dist-12,400001,29-01-2026,03-02-2026,58,0,regular,normal,2,79,104,0,53,56.53,25.76
hh-003762,dist-3,422001,17-03-2026,21-03-2026,11,1,medical,normal,1,89,12,0,8,75.72,6.31
hh-003763,dist-12,400001,04-03-2026,06-03-2026,24,0,medical,normal,1,122,23,0,24,72.08,3.35
hh-003764,dist-5,411001,04-03-2026,06-03-2026,24,1,regular,normal,2,134,45,0,20,69.44,16.62
hh-003765,dist-10,411001,16-01-2026,18-01-2026,71,1,regular,normal,1,170,72,0,67,83,15.76
hh-003766,dist-3,440001,07-03-2026,10-03-2026,21,1,regular,normal,1,43,38,0,21,73.26,16.36
hh-003767,dist-9,416001,07-03-2026,10-03-2026,21,1,regular,normal,1,152,32,1,17,69.8,10.48
hh-003768,dist-16,416001,07-02-2026,08-02-2026,49,0,regular,normal,1,169,6,2,42,61.89,7.79
hh-003769,dist-4,416001,10-02-2026,13-02-2026,46,1,regular,alert,1,178,25,0,43,91.39,9.1
hh-003770,dist-17,400001,18-02-2026,21-02-2026,38,0,regular,alert,2,23,20,1,35,67.45,11.69
hh-003771,dist-19,416001,01-02-2026,03-02-2026,55,1,regular,normal,1,99,58,0,50,77.24,16.83
hh-003772,dist-9,416001,07-03-2026,12-03-2026,21,1,medical,normal,1,123,89,0,15,91.07,24.7
hh-003773,dist-13,411001,20-02-2026,20-02-2026,36,1,bpl,normal,1,167,19,0,35,85.37,7.19
hh-003774,dist-9,431001,11-02-2026,15-02-2026,45,1,medical,normal,1,101,99,0,37,100,20.53
hh-003775,dist-11,411001,29-01-2026,31-01-2026,58,0,regular,emergency,1,131,29,0,50,70.58,11.51
hh-003776,dist-7,431001,02-03-2026,06-03-2026,26,1,regular,normal,1,141,79,0,24,76.47,21.59
hh-003777,dist-12,416001,10-02-2026,12-02-2026,46,1,bpl,normal,1,170,90,2,36,86.73,22.04
hh-003778,dist-18,431001,16-03-2026,17-03-2026,12,1,regular,normal,1,148,110,2,12,60.94,26.75
hh-003779,dist-4,416001,17-03-2026,21-03-2026,11,0,regular,normal,1,72,96,1,2,37.55,26.58
hh-003780,dist-3,400001,03-03-2026,04-03-2026,25,1,regular,normal,1,66,82,0,17,74.1,21.41
hh-003781,dist-20,422001,01-03-2026,05-03-2026,27,0,medical,alert,1,37,20,0,20,87.27,10.37
hh-003782,dist-14,416001,08-03-2026,09-03-2026,20,1,regular,normal,1,127,50,0,12,65.23,14.13
hh-003783,dist-16,431001,02-03-2026,04-03-2026,26,1,bpl,normal,1,96,72,0,17,97.67,15.33
hh-003784,dist-13,411001,06-02-2026,08-02-2026,50,0,medical,normal,1,16,75,1,41,78.88,24.32
hh-003785,dist-16,431001,07-03-2026,09-03-2026,21,0,regular,normal,1,150,117,0,19,45.58,31.02
hh-003786,dist-17,431001,24-02-2026,28-02-2026,32,0,regular,emergency,1,177,42,0,25,68.4,11.63
hh-003787,dist-14,431001,06-02-2026,08-02-2026,50,1,regular,normal,1,79,111,0,49,72.97,28.55
hh-003788,dist-20,411001,23-02-2026,28-02-2026,33,0,regular,normal,1,50,55,0,24,53.24,19.15
hh-003789,dist-18,400001,28-01-2026,30-01-2026,59,0,regular,normal,1,168,50,0,57,55.99,15.51
hh-003790,dist-4,422001,01-02-2026,02-02-2026,55,0,medical,normal,1,15,82,0,53,79.02,25.2
hh-003791,dist-18,400001,04-03-2026,06-03-2026,24,0,medical,alert,1,42,115,0,21,79.14,31.68
hh-003792,dist-17,422001,01-03-2026,05-03-2026,27,0,bpl,normal,1,180,77,2,23,64.06,22.26
hh-003793,dist-8,416001,05-01-2026,10-01-2026,82,0,regular,alert,1,136,111,0,73,57.11,25.83
hh-003794,dist-20,400001,19-01-2026,24-01-2026,68,1,bpl,emergency,1,161,92,0,66,95.69,20.22
hh-003795,dist-11,400001,16-03-2026,16-03-2026,12,1,medical,normal,1,178,39,0,5,78.01,12.1
hh-003796,dist-10,440001,17-02-2026,19-02-2026,39,1,bpl,alert,1,32,119,1,34,93.42,28.74
hh-003797,dist-20,422001,22-01-2026,26-01-2026,65,1,regular,normal,2,23,4,1,60,74.16,7.92
hh-003798,dist-7,431001,06-02-2026,06-02-2026,50,0,regular,normal,1,12,92,0,50,53.11,25.92
hh-003799,dist-17,411001,03-03-2026,05-03-2026,25,0,regular,normal,1,127,71,0,20,51.02,22.18
hh-003800,dist-4,431001,07-03-2026,11-03-2026,21,1,regular,normal,1,122,98,0,21,75.81,23.21
hh-003801,dist-13,416001,13-03-2026,17-03-2026,15,0,regular,normal,1,158,36,0,10,39.99,13.16
hh-003802,dist-9,440001,02-02-2026,05-02-2026,54,1,bpl,normal,1,101,69,2,47,87.61,16.91
hh-003803,dist-19,440001,28-01-2026,31-01-2026,59,0,regular,normal,1,103,50,0,49,61.19,13.83
hh-003804,dist-1,440001,23-03-2026,25-03-2026,5,0,regular,normal,1,98,105,0,3,29.51,28.99
hh-003805,dist-12,440001,14-01-2026,19-01-2026,73,0,regular,normal,1,74,77,0,70,48.54,21.16
hh-003806,dist-14,411001,09-02-2026,09-02-2026,47,1,bpl,alert,1,29,32,0,40,98.79,10.99
hh-003807,dist-4,440001,26-01-2026,27-01-2026,61,0,regular,normal,1,38,93,0,54,50.69,25.7
hh-003808,dist-7,411001,13-02-2026,17-02-2026,43,1,medical,normal,1,179,60,1,42,100,15.4
hh-003809,dist-14,411001,14-02-2026,14-02-2026,42,1,bpl,alert,1,139,93,0,32,97.33,20.51
hh-003810,dist-17,411001,02-03-2026,06-03-2026,26,1,bpl,normal,1,69,111,0,17,81.09,27.12
hh-003811,dist-4,422001,31-01-2026,31-01-2026,56,0,regular,normal,1,82,19,0,51,62.34,9.19
hh-003812,dist-6,440001,20-02-2026,21-02-2026,36,1,bpl,alert,1,146,103,0,33,99.19,20.55
hh-003813,dist-16,422001,06-01-2026,11-01-2026,81,1,regular,normal,2,95,95,0,72,80,24.66
hh-003814,dist-3,422001,12-03-2026,13-03-2026,16,1,bpl,normal,1,49,98,0,15,70.5,25.44
hh-003815,dist-20,416001,03-03-2026,03-03-2026,25,0,regular,normal,1,31,50,2,25,51.23,18.28
hh-003816,dist-17,411001,23-02-2026,24-02-2026,33,0,regular,normal,1,104,56,0,23,53.1,15.27
hh-003817,dist-13,411001,05-03-2026,09-03-2026,23,1,regular,alert,1,19,82,1,22,77.2,25.64
hh-003818,dist-13,440001,16-02-2026,20-02-2026,40,0,regular,alert,1,41,105,0,32,60.91,32.54
hh-003819,dist-9,431001,06-02-2026,08-02-2026,50,0,bpl,normal,1,98,38,0,48,65.31,10.24
hh-003820,dist-16,431001,12-03-2026,15-03-2026,16,0,regular,normal,1,113,30,0,7,44.12,12.48
hh-003821,dist-11,400001,09-02-2026,10-02-2026,47,0,regular,normal,1,87,67,0,43,56.84,18.15
hh-003822,dist-17,440001,01-03-2026,04-03-2026,27,0,regular,normal,1,151,79,0,27,57,25.47
hh-003823,dist-18,431001,06-03-2026,07-03-2026,22,1,medical,normal,1,163,80,2,17,92.81,19.63
hh-003824,dist-16,422001,02-01-2026,04-01-2026,85,0,regular,alert,1,100,33,1,83,62.89,12.47
hh-003825,dist-1,416001,04-02-2026,06-02-2026,52,1,bpl,normal,1,129,18,0,45,90.02,6.17
hh-003826,dist-3,440001,16-01-2026,21-01-2026,71,1,regular,normal,1,117,31,0,62,81.72,8.65
hh-003827,dist-18,422001,09-03-2026,11-03-2026,19,1,regular,emergency,2,143,44,1,16,81.35,11.96
hh-003828,dist-18,411001,14-03-2026,18-03-2026,14,0,regular,normal,1,102,113,0,14,34.54,29.35
hh-003829,dist-19,416001,13-03-2026,16-03-2026,15,0,regular,normal,1,33,103,2,6,38.35,32.86
hh-003830,dist-18,411001,04-03-2026,05-03-2026,24,1,bpl,normal,1,158,96,0,19,81.11,25.03
hh-003831,dist-7,431001,15-02-2026,17-02-2026,41,0,regular,normal,1,11,35,0,32,55.73,16.35
hh-003832,dist-5,431001,28-01-2026,29-01-2026,59,0,regular,emergency,1,14,79,0,49,68.59,22.33
hh-003833,dist-4,422001,25-03-2026,26-03-2026,3,1,bpl,normal,1,178,64,0,1,51.43,20.3
hh-003834,dist-19,416001,14-03-2026,18-03-2026,14,0,medical,alert,2,101,64,0,6,70.98,16.56
hh-003835,dist-3,400001,20-02-2026,21-02-2026,36,0,medical,normal,1,53,61,0,32,78.58,20.16
hh-003836,dist-2,422001,28-02-2026,02-03-2026,28,1,bpl,alert,1,146,27,0,19,90.37,8.58
hh-003837,dist-4,422001,12-03-2026,15-03-2026,16,0,bpl,normal,1,21,48,0,16,53.04,17.81
hh-003838,dist-2,400001,10-03-2026,13-03-2026,18,1,regular,normal,1,102,12,0,18,67.92,7.15
hh-003839,dist-18,431001,17-01-2026,17-01-2026,70,0,regular,normal,1,172,31,0,63,64.25,10.57
hh-003840,dist-18,431001,26-02-2026,27-02-2026,30,0,regular,normal,1,53,14,0,29,54.45,10.44
hh-003841,dist-16,411001,11-02-2026,14-02-2026,45,1,bpl,normal,2,60,97,0,45,90.3,24.69
hh-003842,dist-1,431001,17-02-2026,20-02-2026,39,0,medical,normal,2,97,21,1,37,76.84,7.44
hh-003843,dist-11,416001,15-03-2026,18-03-2026,13,0,regular,normal,1,84,48,0,4,37.27,16.83
